id;ug_id;ug_sigla;ug_nome;ug_tipo;sequencia_ug;uorg_codigo;uorg_sigla;comissao_designacao;processo_sei;processo_sei_link;bens_acautelados_doc;bens_acautelados_link;relatorios_sgp;relatorio_uorg;relatorio_final_ug;status_fase;data_limite_cautela;data_limite_final
1;1;DIREX;DIRETORIA EXECUTIVA;DIRETORIA;1;29423;DPAT-ENTRADA;;08016.021545/2026-30;;;;;;;PROCESSO_AUTUADO;2026-08-31;2026-11-30
2;1;DIREX;DIRETORIA EXECUTIVA;DIRETORIA;2;34964;GABSEC;;08016.021546/2026-84;;Declaração de Cautelas de Bens - GABSEC (SEI nº 36343210);;;;;CAUTELA_INFORMADA;2026-08-31;2026-11-30
3;1;DIREX;DIRETORIA EXECUTIVA;DIRETORIA;3;34965;ESPEN;;08016.021547/2026-29;;;;;;;PROCESSO_AUTUADO;2026-08-31;2026-11-30
4;1;DIREX;DIRETORIA EXECUTIVA;DIRETORIA;4;34966;ONASP;;08016.021548/2026-73;;;;;;;PROCESSO_AUTUADO;2026-08-31;2026-11-30
5;1;DIREX;DIRETORIA EXECUTIVA;DIRETORIA;5;34967;COGER;;08016.021550/2026-42;;;;;;;PROCESSO_AUTUADO;2026-08-31;2026-11-30
6;1;DIREX;DIRETORIA EXECUTIVA;DIRETORIA;6;34969;ACGE;;08016.021551/2026-97;;Declaração de Cautela de Bens - ACGE (atualizada) (SEI nº 36333732);;;;;CAUTELA_INFORMADA;2026-08-31;2026-11-30
7;1;DIREX;DIRETORIA EXECUTIVA;DIRETORIA;7;34970;CODAA;;08016.021559/2026-53;;Declaração de Cautela (SEI nº 36278207);;;;;CAUTELA_INFORMADA;2026-08-31;2026-11-30
8;1;DIREX;DIRETORIA EXECUTIVA;DIRETORIA;8;34971;DCOM;;08016.021552/2026-31;;Declaração de Cautela Bens Patrimoniais - DCOM (SEI nº 36252008);;;;;CAUTELA_INFORMADA;2026-08-31;2026-11-30
9;1;DIREX;DIRETORIA EXECUTIVA;DIRETORIA;9;34973;DIREX;;08016.021396/2026-17;;;;;;;PROCESSO_AUTUADO;2026-08-31;2026-11-30
10;1;DIREX;DIRETORIA EXECUTIVA;DIRETORIA;10;34974;COASP;;08016.021394/2026-10;https://sei.mj.gov.br/sei/controlador.php?acao=procedimento_trabalhar&acao_origem=rel_bloco_protocolo_listar&acao_retorno=rel_bloco_protocolo_listar&id_procedimento=41767330&id_bloco=776245&infra_sistema=100000100&infra_unidade_atual=110002723&infra_hash=6c3dc37129c34e9ff578c3d11e01273d6b24d860479375c15d17b4675ca58e53;;;;;;PROCESSO_AUTUADO;2026-08-31;2026-11-30
11;1;DIREX;DIRETORIA EXECUTIVA;DIRETORIA;11;34975;CGOF;1 - Thalles da Paz Moreira, matrícula SIAPE nº 2075005;08016.021127/2026-42;https://sei.mj.gov.br/sei/controlador.php?acao=procedimento_trabalhar&acao_origem=rel_bloco_protocolo_listar&acao_retorno=rel_bloco_protocolo_listar&id_procedimento=41750108&id_bloco=776245&infra_sistema=100000100&infra_unidade_atual=110002723&infra_hash=3cec0301f8faf2fa1f021d25b6eea75a84ffb763e1c14c4932437988f2a883a8;Declaração de Cautela de Bens Patrimoniais - CGOF (SEI nº 36315863);;;;;CAUTELA_INFORMADA;2026-08-31;2026-11-30
12;1;DIREX;DIRETORIA EXECUTIVA;DIRETORIA;12;34976;DIFIN;;08016.021269/2026-18;https://sei.mj.gov.br/sei/controlador.php?acao=procedimento_trabalhar&acao_origem=rel_bloco_protocolo_listar&acao_retorno=rel_bloco_protocolo_listar&id_procedimento=41751005&id_bloco=776245&infra_sistema=100000100&infra_unidade_atual=110002723&infra_hash=19c945fa727c32fe9231390867b012814b25afd14d9b450aae84b5ca410375ab;Declaração de Cautela de Bens Patrimoniais - DIFIN (SEI nº 36167438);;;;;CAUTELA_INFORMADA;2026-08-31;2026-11-30
13;1;DIREX;DIRETORIA EXECUTIVA;DIRETORIA;13;34977;DIEOR;;08016.021153/2026-71;https://sei.mj.gov.br/sei/controlador.php?acao=procedimento_trabalhar&acao_origem=rel_bloco_protocolo_listar&acao_retorno=rel_bloco_protocolo_listar&id_procedimento=41751123&id_bloco=776245&infra_sistema=100000100&infra_unidade_atual=110002723&infra_hash=18bf660a1c7060a66bfc12100e52346f6d936a4bb6307830e08514eec76214a0;Declaração de Cautela de Bens Patrimoniais - DIEOR (SEI nº 36174326);;;;;CAUTELA_INFORMADA;2026-08-31;2026-11-30
14;1;DIREX;DIRETORIA EXECUTIVA;DIRETORIA;14;34978;SEDIPA;;08016.021154/2026-15;;Declaração de Cautela de Bens Patrimoniais - SEDIPA (SEI nº 36173922);;;;;CAUTELA_INFORMADA;2026-08-31;2026-11-30
15;1;DIREX;DIRETORIA EXECUTIVA;DIRETORIA;15;34979;CGGP;2 - Anselmo Soares da Silva;08016.021559/2026-53;;Declaração de Cautela de Bens Patrimoniais-CGGP-SENAPPEN (SEI nº 36243635);;;;;CAUTELA_INFORMADA;2026-08-31;2026-11-30
16;1;DIREX;DIRETORIA EXECUTIVA;DIRETORIA;16;34980;DAJUR;;08016.021570/2026-13;;Declaração cautela de bens - DAJUR (SEI nº 36639609);;;;;CAUTELA_INFORMADA;2026-08-31;2026-11-30
17;1;DIREX;DIRETORIA EXECUTIVA;DIRETORIA;17;34981;COAP;;08016.021571/2026-68;;Declaração de Bens Acautelados COAP (SEI nº 36561102);;;;;CAUTELA_INFORMADA;2026-08-31;2026-11-30
18;1;DIREX;DIRETORIA EXECUTIVA;DIRETORIA;18;34982;DPAG;;08016.021572/2026-11;;;;;;;PROCESSO_AUTUADO;2026-08-31;2026-11-30
19;1;DIREX;DIRETORIA EXECUTIVA;DIRETORIA;19;91393;CSD;;08016.021573/2026-57;;Declaração de Cautela de Bens - CSD (SEI nº 36342556);;;;;CAUTELA_INFORMADA;2026-08-31;2026-11-30
20;1;DIREX;DIRETORIA EXECUTIVA;DIRETORIA;20;34984;CGLIC;3 - Giovanna Martins de Souza , matrícula nº  2251342;08016.021367/2026-47;;Declaração de Cautela e Bens Patrimoniais - CGLIC (SEI nº 36207005);;;;;CAUTELA_INFORMADA;2026-08-31;2026-11-30
21;1;DIREX;DIRETORIA EXECUTIVA;DIRETORIA;21;34985;COSEF/COLIC;;08016.021381/2026-41;https://sei.mj.gov.br/sei/controlador.php?acao=procedimento_trabalhar&acao_origem=rel_bloco_protocolo_listar&acao_retorno=rel_bloco_protocolo_listar&id_procedimento=41766092&id_bloco=776245&infra_sistema=100000100&infra_unidade_atual=110002723&infra_hash=0d59d338672483a112685453c5758733e59eaec70b5948681b593b4d5f6d9184;Declaração de Cautela e Bens Patrimoniais - COSEF (SEI nº 36207000);;;;;CAUTELA_INFORMADA;2026-08-31;2026-11-30
22;1;DIREX;DIRETORIA EXECUTIVA;DIRETORIA;22;34986;CCONT;;08016.021387/2026-18;;Declaração de Cautela e Bens Patrimoniais - CCONT (SEI nº 36207003);;;;;CAUTELA_INFORMADA;2026-08-31;2026-11-30
23;1;DIREX;DIRETORIA EXECUTIVA;DIRETORIA;23;34989;CGMEAP;4 - Nestor Peres Garcia, SIAPE - 3319804;08016.020906/2026-21;https://sei.mj.gov.br/sei/controlador.php?acao=procedimento_trabalhar&acao_origem=rel_bloco_protocolo_listar&acao_retorno=rel_bloco_protocolo_listar&id_procedimento=41725437&id_bloco=776245&infra_sistema=100000100&infra_unidade_atual=110002723&infra_hash=894ac3f027a2a675359c6be3b203f6ddcb0a0bbc312da1d2d191bfc205afe49d;;;;;;PROCESSO_AUTUADO;2026-08-31;2026-11-30
24;1;DIREX;DIRETORIA EXECUTIVA;DIRETORIA;24;34990;COENA;;08016.020953/2026-74;https://sei.mj.gov.br/sei/controlador.php?acao=procedimento_trabalhar&acao_origem=rel_bloco_protocolo_listar&acao_retorno=rel_bloco_protocolo_listar&id_procedimento=41730183&id_bloco=776245&infra_sistema=100000100&infra_unidade_atual=110002723&infra_hash=6e6a9845c699d5d24b53a6fa74f034803c07f9c0e5a2057779c1651c040c57c1;;;;;;PROCESSO_AUTUADO;2026-08-31;2026-11-30
25;1;DIREX;DIRETORIA EXECUTIVA;DIRETORIA;25;34991;CGLOG;;08016.021164/2026-51;https://sei.mj.gov.br/sei/controlador.php?acao=procedimento_trabalhar&acao_origem=rel_bloco_protocolo_listar&acao_retorno=rel_bloco_protocolo_listar&id_procedimento=41751399&id_bloco=776245&infra_sistema=100000100&infra_unidade_atual=110002723&infra_hash=2ef177f9be376420f716169967afbe6240f764b12e715164eaaae858644b5686;;;;;;PROCESSO_AUTUADO;2026-08-31;2026-11-30
26;1;DIREX;DIRETORIA EXECUTIVA;DIRETORIA;26;34992;DPAT-SALA;;08016.021162/2026-61;https://sei.mj.gov.br/sei/controlador.php?acao=procedimento_trabalhar&acao_origem=rel_bloco_protocolo_listar&acao_retorno=rel_bloco_protocolo_listar&id_procedimento=41751338&id_bloco=776245&infra_sistema=100000100&infra_unidade_atual=110002723&infra_hash=e500a89e3c84ef8d336abe6bfff586348deb607161ca8b758939dc2322f31cd6;;;;;;PROCESSO_AUTUADO;2026-08-31;2026-11-30
27;1;DIREX;DIRETORIA EXECUTIVA;DIRETORIA;27;91387;COFIN;;08016.021574/2026-00;;Declaração de Cautela Bens Patrimoniais - DICONT (SEI nº 36201032);;;;;CAUTELA_INFORMADA;2026-08-31;2026-11-30
28;1;DIREX;DIRETORIA EXECUTIVA;DIRETORIA;28;91399;DDPE;;08016.020954/2026-19;https://sei.mj.gov.br/sei/controlador.php?acao=procedimento_trabalhar&acao_origem=rel_bloco_protocolo_listar&acao_retorno=rel_bloco_protocolo_listar&id_procedimento=41730185&id_bloco=776245&infra_sistema=100000100&infra_unidade_atual=110002723&infra_hash=ca62be0b223b030769cfb6505162418a53441c9a1c31cb7683778ce3f35f2a09;;;;;;PROCESSO_AUTUADO;2026-08-31;2026-11-30
29;1;DIREX;DIRETORIA EXECUTIVA;DIRETORIA;29;91403;DSGET;;08016.021157/2026-59;https://sei.mj.gov.br/sei/controlador.php?acao=procedimento_trabalhar&acao_origem=rel_bloco_protocolo_listar&acao_retorno=rel_bloco_protocolo_listar&id_procedimento=41751246&id_bloco=776245&infra_sistema=100000100&infra_unidade_atual=110002723&infra_hash=1057e034df97e12b36d0ceb8a2bfab0c7f9810fd65abfde012b6bf04ec1aa82f;;;;;;PROCESSO_AUTUADO;2026-08-31;2026-11-30
30;1;DIREX;DIRETORIA EXECUTIVA;DIRETORIA;30;92505;DPAT-DEPÓSITO;;08016.021576/2026-91;https://sei.mj.gov.br/sei/controlador.php?acao=procedimento_trabalhar&acao_origem=rel_bloco_protocolo_listar&acao_retorno=rel_bloco_protocolo_listar&id_procedimento=41780654&id_bloco=776245&infra_sistema=100000100&infra_unidade_atual=110002723&infra_hash=6de5befea0a0b9e10e9d06a5250f9a962cb12e47a2737fccb53fc115f63de4e2;Declaração de Cautelas Patrimoniais - DPAT-SENAPPEN (SEI nº 36798433);;;;;CAUTELA_INFORMADA;2026-08-31;2026-11-30
31;1;DIREX;DIRETORIA EXECUTIVA;DIRETORIA;31;101988;DPAT-VIGILANTES;;08016.021578/2026-80;https://sei.mj.gov.br/sei/controlador.php?acao=procedimento_trabalhar&acao_origem=rel_bloco_protocolo_listar&acao_retorno=rel_bloco_protocolo_listar&id_procedimento=41780736&id_bloco=776245&infra_sistema=100000100&infra_unidade_atual=110002723&infra_hash=80eb99e918678a7da264817d4e5dc86abb790dac9c91d09d062f618644fc3076;;;;;;PROCESSO_AUTUADO;2026-08-31;2026-11-30
32;1;DIREX;DIRETORIA EXECUTIVA;DIRETORIA;32;101989;DPAT-BRIGADA;;08016.021580/2026-59;https://sei.mj.gov.br/sei/controlador.php?acao=procedimento_trabalhar&acao_origem=rel_bloco_protocolo_listar&acao_retorno=rel_bloco_protocolo_listar&id_procedimento=41780791&id_bloco=776245&infra_sistema=100000100&infra_unidade_atual=110002723&infra_hash=b33b1c85e5ebb5f56189476d1827bea6fa6380a73fa07092878b5fa03cb0af7f;;;;;;PROCESSO_AUTUADO;2026-08-31;2026-11-30
33;1;DIREX;DIRETORIA EXECUTIVA;DIRETORIA;33;106922;DPAT-REFEITÓRIO;;08016.021586/2026-26;https://sei.mj.gov.br/sei/controlador.php?acao=procedimento_trabalhar&acao_origem=rel_bloco_protocolo_listar&acao_retorno=rel_bloco_protocolo_listar&id_procedimento=41780934&id_bloco=776245&infra_sistema=100000100&infra_unidade_atual=110002723&infra_hash=af68d52c41ad9f3dc71f9c2943744a7f115f830b5785fd86ee139ab378f710e2;;;;;;PROCESSO_AUTUADO;2026-08-31;2026-11-30
34;1;DIREX;DIRETORIA EXECUTIVA;DIRETORIA;34;135254;CGTI;5 - Douglas Ramon Effting, SIAPE - 3123500                                            6 - Mendel Naschpitz, SIAPE -      871978-3;08016.020804/2026-13;https://sei.mj.gov.br/sei/controlador.php?acao=procedimento_trabalhar&acao_origem=rel_bloco_protocolo_listar&acao_retorno=rel_bloco_protocolo_listar&id_procedimento=41700791&id_bloco=776245&infra_sistema=100000100&infra_unidade_atual=110002723&infra_hash=a7113c254a1042b55782658769f32cf983d6dc715ae3696a5c80896f3efe22db;Declaração de Cautelas Patrimoniais - CGTI/DIREX (SEI nº 36791539);;;;;CAUTELA_INFORMADA;2026-08-31;2026-11-30
35;1;DIREX;DIRETORIA EXECUTIVA;DIRETORIA;35;101775;PROT;;08016.021589/2026-60;https://sei.mj.gov.br/sei/controlador.php?acao=procedimento_trabalhar&acao_origem=rel_bloco_protocolo_listar&acao_retorno=rel_bloco_protocolo_listar&id_procedimento=41780971&id_bloco=776245&infra_sistema=100000100&infra_unidade_atual=110002723&infra_hash=57dd2a888ae4a4e3f9cc530583d070332201443825478994f6e9cf0d2abe9b4a;;;;;;PROCESSO_AUTUADO;2026-08-31;2026-11-30
36;1;DIREX;DIRETORIA EXECUTIVA;DIRETORIA;36;91391;CGOF/SEFOP;;08016.021591/2026-39;https://sei.mj.gov.br/sei/controlador.php?acao=procedimento_trabalhar&acao_origem=rel_bloco_protocolo_listar&acao_retorno=rel_bloco_protocolo_listar&id_procedimento=41781025&id_bloco=776245&infra_sistema=100000100&infra_unidade_atual=110002723&infra_hash=f498f39ebb1255dccae2eb8f4b24cce3663be549ab4bc26dd589212a6bcab53b;;;;;;PROCESSO_AUTUADO;2026-08-31;2026-11-30
37;1;DIREX;DIRETORIA EXECUTIVA;DIRETORIA;37;137518;DEOPF;;08016.021593/2026-28;;;;;;;PROCESSO_AUTUADO;2026-08-31;2026-11-30
38;1;DIREX;DIRETORIA EXECUTIVA;DIRETORIA;38;91385;DEPP;;08016.021600/2026-91;;;;;;;PROCESSO_AUTUADO;2026-08-31;2026-11-30
39;1;DIREX;DIRETORIA EXECUTIVA;DIRETORIA;39;91382;CCD;;NÃO POSSUI CARGA SÓ CAUTELA;;Anexo Declaração COGER (SEI nº 36841292);;;;;CAUTELA_INFORMADA;2026-08-31;2026-11-30
40;1;DIREX;DIRETORIA EXECUTIVA;DIRETORIA;40;34987;DILIC/DISEF;;08016.021388/2026-62;;;;;;;PROCESSO_AUTUADO;2026-08-31;2026-11-30
41;1;DIREX;DIRETORIA EXECUTIVA;DIRETORIA;41;91396;DIGEC/DIPLA;;08016.021391/2026-86;https://sei.mj.gov.br/sei/controlador.php?acao=procedimento_trabalhar&acao_origem=rel_bloco_protocolo_listar&acao_retorno=rel_bloco_protocolo_listar&id_procedimento=41766975&id_bloco=776245&infra_sistema=100000100&infra_unidade_atual=110002723&infra_hash=8cd0a1a8304e9ce5359451e16e4c36b3ea20f43a2e936bbf1fc3b6b5a5532d27;;;;;;PROCESSO_AUTUADO;2026-08-31;2026-11-30
42;2;DPPF;DIRETORIA DE POLÍTICA PENAL FEDERAL;DIRETORIA;1;35010;DDPF;RAFAEL BORGES PEIXOTO - SIAPE 3295531 - Despacho 3662 (36191712);08016.015646/2026-71;https://sei.mj.gov.br/sei/controlador.php?acao=procedimento_trabalhar&acao_origem=rel_bloco_protocolo_listar&acao_retorno=rel_bloco_protocolo_listar&id_procedimento=41025512&id_bloco=776242&infra_sistema=100000100&infra_unidade_atual=110002723&infra_hash=96e4196b8392a6e695adfb623e79c934aa78484271513f33d8c870baa9a4fbfa;Declaração de Bens acautelados DPPF 2026 (36494687);;;;;CAUTELA_INFORMADA;2026-08-31;2026-11-30
43;2;DPPF;DIRETORIA DE POLÍTICA PENAL FEDERAL;DIRETORIA;2;35016;CGSEG;;08016.020986/2026-14;https://sei.mj.gov.br/sei/controlador.php?acao=procedimento_trabalhar&acao_origem=rel_bloco_protocolo_listar&acao_retorno=rel_bloco_protocolo_listar&id_procedimento=41732338&id_bloco=776242&infra_sistema=100000100&infra_unidade_atual=110002723&infra_hash=1c91ac311d6e070257b322f93915f3b8e8f198617c95c3880e524c33fb98ea48;Declaração de cautela de bens patrimoniais (36362849);;;;;CAUTELA_INFORMADA;2026-08-31;2026-11-30
44;2;DPPF;DIRETORIA DE POLÍTICA PENAL FEDERAL;DIRETORIA;3;35012;CGIN;ROSILENE MOURA FERNANDES SIAPE - 2359376 - Despacho 3662 (36191712);08016.020980/2026-47;https://sei.mj.gov.br/sei/controlador.php?acao=procedimento_trabalhar&acao_origem=rel_bloco_protocolo_listar&acao_retorno=rel_bloco_protocolo_listar&id_procedimento=41731729&id_bloco=776242&infra_sistema=100000100&infra_unidade_atual=110002723&infra_hash=93ee880cff12f75d19dca36164234def6b95fb0f8fda0e80978dc3c6d7dc4791;Declaração de Cautelas de Bens - CGIN/DPPF 2026 (36763514);;;;;CAUTELA_INFORMADA;2026-08-31;2026-11-30
45;2;DPPF;DIRETORIA DE POLÍTICA PENAL FEDERAL;DIRETORIA;4;35014;CGAP;LIANNE DE OLIVEIRA CRUZ - SIAPE 3294667  - Despacho 3662 (36191712);08016.020970/2026-10;https://sei.mj.gov.br/sei/controlador.php?acao=procedimento_trabalhar&acao_origem=rel_bloco_protocolo_listar&acao_retorno=rel_bloco_protocolo_listar&id_procedimento=41730753&id_bloco=776242&infra_sistema=100000100&infra_unidade_atual=110002723&infra_hash=bc3d23a7ecc71c37863d2585ac6064ae989100616ea5ab6702728a80ed296fab;Declaração de Cautela de Bens Patrimoniais - CGAP (SEI nº 36206541);;;;;CAUTELA_INFORMADA;2026-08-31;2026-11-30
46;2;DPPF;DIRETORIA DE POLÍTICA PENAL FEDERAL;DIRETORIA;5;35011;CGCMP;;08016.021622/2026-51;https://sei.mj.gov.br/sei/controlador.php?acao=procedimento_trabalhar&acao_origem=rel_bloco_protocolo_listar&acao_retorno=rel_bloco_protocolo_listar&id_procedimento=41782638&id_bloco=776242&infra_sistema=100000100&infra_unidade_atual=110002723&infra_hash=d8473bb12f7005c001536a6b5e98515293cda3a4da5764fef7a25470c30c6505;;;;;;PROCESSO_AUTUADO;2026-08-31;2026-11-30
47;2;DPPF;DIRETORIA DE POLÍTICA PENAL FEDERAL;DIRETORIA;6;91550;DSOPI;;;;;;;;;PENDENTE_INICIAL;2026-08-31;2026-11-30
48;3;DIRPP;DIRETORIA DE POLÍTICAS PENITENCIÁRIAS;DIRETORIA;1;91630;DITEA;;08016.020665/2026-10;https://sei.mj.gov.br/sei/controlador.php?acao=procedimento_trabalhar&acao_origem=rel_bloco_protocolo_listar&acao_retorno=rel_bloco_protocolo_listar&id_procedimento=41678369&id_bloco=776241&infra_sistema=100000100&infra_unidade_atual=110002723&infra_hash=a43feecedc297b3c100a3dad0dcecd2de5e6f8ab080ea03a5c8501e784fd02bd;;;;;;PROCESSO_AUTUADO;2026-08-31;2026-11-30
49;3;DIRPP;DIRETORIA DE POLÍTICAS PENITENCIÁRIAS;DIRETORIA;2;34995;DIRPP;;08016.020663/2026-21;https://sei.mj.gov.br/sei/controlador.php?acao=procedimento_trabalhar&acao_origem=rel_bloco_protocolo_listar&acao_retorno=rel_bloco_protocolo_listar&id_procedimento=41678357&id_bloco=776241&infra_sistema=100000100&infra_unidade_atual=110002723&infra_hash=c33a11b4ea68dd4dd9b030e9fd125be0f87a6cead57b456180c9d997eb0b7a6e;Declaração de Cautela de Bens Patrimoniais DIRPP (SEI nº 36160029);;;;;CAUTELA_INFORMADA;2026-08-31;2026-11-30
50;3;DIRPP;DIRETORIA DE POLÍTICAS PENITENCIÁRIAS;DIRETORIA;3;35001;COATP;1 - Wesley Ricardo Silva - Despacho 3716 (36484471);08016.020664/2026-75;https://sei.mj.gov.br/sei/controlador.php?acao=procedimento_trabalhar&acao_origem=rel_bloco_protocolo_listar&acao_retorno=rel_bloco_protocolo_listar&id_procedimento=41678361&id_bloco=776241&infra_sistema=100000100&infra_unidade_atual=110002723&infra_hash=6ceeabbf278de180fccce87ffaf489a0f3165e39dbb0cdce0f212ff25735f019;;;;;;PROCESSO_AUTUADO;2026-08-31;2026-11-30
51;3;DIRPP;DIRETORIA DE POLÍTICAS PENITENCIÁRIAS;DIRETORIA;4;91565;DIAGPI;;08016.020666/2026-64;https://sei.mj.gov.br/sei/controlador.php?acao=procedimento_trabalhar&acao_origem=rel_bloco_protocolo_listar&acao_retorno=rel_bloco_protocolo_listar&id_procedimento=41678378&id_bloco=776241&infra_sistema=100000100&infra_unidade_atual=110002723&infra_hash=1fad325841881bd7fb5da16984642299930ad7c82cdf8c07edab4125ec8086c8;;;;;;PROCESSO_AUTUADO;2026-08-31;2026-11-30
52;3;DIRPP;DIRETORIA DE POLÍTICAS PENITENCIÁRIAS;DIRETORIA;5;35002;CGCAP;2 - Breno de Sousa Cartaxo Gomes - Despacho 3716 (36484471);;;Declaração de Cautela de Bens Patrimoniais - DIECE (SEI nº 36209471);;;;;CAUTELA_INFORMADA;2026-08-31;2026-11-30
53;3;DIRPP;DIRETORIA DE POLÍTICAS PENITENCIÁRIAS;DIRETORIA;6;34996;CGGIR;3 - Carlos Carrera da Silveira - Despacho 3716 (36484471);;;;;;;;PENDENTE_INICIAL;2026-08-31;2026-11-30
54;4;DIPEN;DIRETORIA DE INTELIGÊNCIA PENITENCIÁRIA;DIRETORIA;1;35022;DIPEN;"1 - Jhéssica de Oliveira Santos, matrícula nº 2355836
2 - Thays Albertim Oliveira, matrícula nº 1751056
3 - Gilberto Cardoso da Silva, matrícula nº 1552379
4 - Cyro Maisonnete Veloso Neto, matrícula nº 3295528
 5 - Lucas Felipe Moreira Lopo, matrícula nº 3122831
6 - Vicente de Paulo Costa, matrícula nº 2358468";08016.017561/2026-28;https://sei.mj.gov.br/sei/controlador.php?acao=procedimento_trabalhar&acao_origem=rel_bloco_protocolo_listar&acao_retorno=rel_bloco_protocolo_listar&id_procedimento=41319714&id_bloco=776240&infra_sistema=100000100&infra_unidade_atual=110002723&infra_hash=0d3b2a30d34110e9694ecdb3676aa4c4b8bb93afee2b19b7c422f1ecf347b890;Cautela de Bens UORG DIPEN (SEI nº 36769924);;;;;CAUTELA_INFORMADA;2026-08-31;2026-11-30
55;4;DIPEN;DIRETORIA DE INTELIGÊNCIA PENITENCIÁRIA;DIRETORIA;2;56778;CGINT;;08016.017563/2026-17;https://sei.mj.gov.br/sei/controlador.php?acao=procedimento_trabalhar&acao_origem=rel_bloco_protocolo_listar&acao_retorno=rel_bloco_protocolo_listar&id_procedimento=41319746&id_bloco=776240&infra_sistema=100000100&infra_unidade_atual=110002723&infra_hash=9184eafaaf09a802105e80bc7cf6b5704357ec1ca507ef9aef971bbe17ff6db0;Declaração de Cautela de Bens Patrimoniais - Mariele (SEI nº 36177289) e Declaração de Cautelas de Bens -  CGINT (SEI nº 36763439);;;;;CAUTELA_INFORMADA;2026-08-31;2026-11-30
56;4;DIPEN;DIRETORIA DE INTELIGÊNCIA PENITENCIÁRIA;DIRETORIA;3;86712;CODINT;;08016.017565/2026-14;https://sei.mj.gov.br/sei/controlador.php?acao=procedimento_trabalhar&acao_origem=rel_bloco_protocolo_listar&acao_retorno=rel_bloco_protocolo_listar&id_procedimento=41319786&id_bloco=776240&infra_sistema=100000100&infra_unidade_atual=110002723&infra_hash=885347c76afd5c646aa58195069648bbe76cf925e985061bfc97e44bc779b200;Declaração de Cautela de Bens Patrimoniais CODINT (SEI nº 36216307);;;;;CAUTELA_INFORMADA;2026-08-31;2026-11-30
57;4;DIPEN;DIRETORIA DE INTELIGÊNCIA PENITENCIÁRIA;DIRETORIA;4;91592;COPIIN;;08016.017566/2026-51;https://sei.mj.gov.br/sei/controlador.php?acao=procedimento_trabalhar&acao_origem=rel_bloco_protocolo_listar&acao_retorno=rel_bloco_protocolo_listar&id_procedimento=41319816&id_bloco=776240&infra_sistema=100000100&infra_unidade_atual=110002723&infra_hash=2dd42935da25e411c93610f511e06d22dacbc29c29e7ecb48f411732e26a1346;Declaração de Cautela de Bens Patrimoniais - Glauber França (SEI nº 36175582);;;;;CAUTELA_INFORMADA;2026-08-31;2026-11-30
58;4;DIPEN;DIRETORIA DE INTELIGÊNCIA PENITENCIÁRIA;DIRETORIA;5;35023;CEDAP;;08016.017567/2026-03;https://sei.mj.gov.br/sei/controlador.php?acao=procedimento_trabalhar&acao_origem=rel_bloco_protocolo_listar&acao_retorno=rel_bloco_protocolo_listar&id_procedimento=41319842&id_bloco=776240&infra_sistema=100000100&infra_unidade_atual=110002723&infra_hash=fac3594f3551fed406d7d5b8c452e29a7a7e6b876a99fa286ce194ca481630e9;Declaração de Cautelas - CEDAP (SEI nº 36593982);;;;;CAUTELA_INFORMADA;2026-08-31;2026-11-30
59;4;DIPEN;DIRETORIA DE INTELIGÊNCIA PENITENCIÁRIA;DIRETORIA;6;85361;CGCINP;;08016.017564/2026-61;https://sei.mj.gov.br/sei/controlador.php?acao=procedimento_trabalhar&acao_origem=rel_bloco_protocolo_listar&acao_retorno=rel_bloco_protocolo_listar&id_procedimento=41319774&id_bloco=776240&infra_sistema=100000100&infra_unidade_atual=110002723&infra_hash=f5869dac1555a46d9c15431de362c92e54acef7581fab233596d4a1f24cb0556;Declaração de Cautela - CGCINP (36362518);;;;;CAUTELA_INFORMADA;2026-08-31;2026-11-30
60;4;DIPEN;DIRETORIA DE INTELIGÊNCIA PENITENCIÁRIA;DIRETORIA;7;91581;DAIP/CGINT;;NÃO POSSUI BENS NA CARGA, SOMENTE CAUTELA;;Declaração Cautela de Bens Patrimoniais DAIP (SEI nº 36279601);;;;;CAUTELA_INFORMADA;2026-08-31;2026-11-30
61;4;DIPEN;DIRETORIA DE INTELIGÊNCIA PENITENCIÁRIA;DIRETORIA;8;39084;ALMOX;;NÃO POSSUI BENS NA CARGA, SOMENTE CAUTELA;;Declaração de Cautela de Bens Patrimoniais - Delmondes (SEI nº 36177816);;;;;CAUTELA_INFORMADA;2026-08-31;2026-11-30
62;5;DICAP;DIRETORIA DE CIDADANIA E ALTERNATIVAS PENAIS;DIRETORIA;1;110315;COMEL;;08016.020853/2026-48;https://sei.mj.gov.br/sei/controlador.php?acao=procedimento_trabalhar&acao_origem=rel_bloco_protocolo_listar&acao_retorno=rel_bloco_protocolo_listar&id_procedimento=41721294&id_bloco=776239&infra_sistema=100000100&infra_unidade_atual=110002723&infra_hash=f4e85aff02f1d09821ab72df180cfb20a74144e10261aacebebea198535886e1;;;;;;PROCESSO_AUTUADO;2026-08-31;2026-11-30
63;5;DICAP;DIRETORIA DE CIDADANIA E ALTERNATIVAS PENAIS;DIRETORIA;2;110313;SAGI;;08016.021393/2026-75;;Declaração de Cautela e Bens Patrimoniais - SAGI (SEI nº 36191771);;;;;CAUTELA_INFORMADA;2026-08-31;2026-11-30
